Title,Country,Year,Duration,Genre,Description,Popularity,Vote Count,Rating
Norman Lear: Just Another Version of You,United States,2016,91 min,Documentaries,"This documentary turns the spotlight on the man behind the iconic ""All in the Family,"" with comments from friends, family and famous collaborators.",4.66,10,7.2
Aziz Ansari: Buried Alive,United States,2013,80 min,Stand-Up Comedy,"""Parks and Recreation"" star Aziz Ansari takes the stage to share his unfiltered views on adulthood, babies, marriage, love and more in the modern era.",8.957,96,7.1
Bathtubs Over Broadway,United States,2018,87 min,"Documentaries, Music & Musicals","A comedy writer for David Letterman unearths a hidden world of hilariously bizarre musicals, which turns into a toe-tapping obsession.",4.637,20,8.2
"Norm Macdonald: Hitler's Dog, Gossip & Trickery",United States,2017,61 min,Stand-Up Comedy,"In this new stand-up special, Norm Macdonald delivers sly, deadpan observations from an older – and perhaps even wiser – point of view.",6.174,42,7.1
Desolation,United States,2017,76 min,"Horror Movies, Thrillers","Along with her son and best friend, a grieving widow hikes into the woods to scatter her late husband's ashes, only to discover they're being stalked.",52.258,9262,7.6
Hari Kondabolu: Warn Your Relatives,United States,2018,67 min,Stand-Up Comedy,"Hari Kondabolu breaks down identity politics, celebrity encounters, his mango obsession and more in an unpredictable stand-up comedy special.",4.459,10,5.8
National Bird,United States,2016,92 min,Documentaries,"Three former military operatives offer disturbing, firsthand accounts of the deadly impact that U.S. drone warfare has had on civilians overseas.",5.462,18,6.8
LoveTrue,United States,2016,82 min,Documentaries,"In this blend of documentary and dramatization, circumstances test notions of love held by a young stripper, a single-dad surfer and a teen musician.",5.418,10,6.0
Like Arrows,United States,2018,99 min,"Dramas, Faith & Spirituality","Over 50 years of their lives, a couple enjoys the blessings and setbacks of parenting, and learns that God has to be at the center of their family.",2.272,1,6.0
Ali Wong: Baby Cobra,United States,2016,60 min,Stand-Up Comedy,"Ali Wong's stand up special delves into her sexual adventures, hoarding, the rocky road to pregnancy, and why feminism is terrible.",10.736,115,7.4
Death House,United States,2017,88 min,Horror Movies,Two federal agents battle through an army of rioting prisoners – and their sense of reality – inside a high-tech prison modeled after Dante’s Inferno.,6.38,26,3.7
Family Blood,United States,2018,92 min,Horror Movies,"A former addict moves to a new city with her children for a fresh start, but her struggle soon takes on an unexpected, supernatural dimension.",15.729,109,4.6
Handsome: A Netflix Mystery Movie,United States,2017,81 min,Comedies,Homicide detective Gene Handsome sets out to solve a woman's murder while searching for clues about what's missing from his personal life.,12.528,84,5.3
The Mars Generation,United States,2017,98 min,"Children & Family Movies, Documentaries","Self-professed teenage ""space nerds"" at Space Camp chase their dreams of traveling to Mars, while experts reflect on NASA's history and future.",6.804,28,6.7
4th Man Out,United States,2015,86 min,"Comedies, LGBTQ Movies","A young mechanic comes out to his extremely straight best friends. Once they get used to the idea, they're determined to help him find the right guy.",14.169,241,6.9
End Game,United States,2018,40 min,Documentaries,"Facing an inevitable outcome, terminally ill patients meet extraordinary medical practitioners seeking to change our approach to life and death.",8.346,52,5.3
Always Be My Maybe,United States,2019,102 min,"Comedies, Romantic Movies","Reunited after 15 years, famous chef Sasha and hometown musician Marcus feel the old sparks of attraction but struggle to adapt to each other's worlds.",20.197,853,6.7
Bombshell: The Hedy Lamarr Story,United States,2017,89 min,Documentaries,"An unearthed audio interview of Hollywood icon Hedy Lamarr reveals a woman with brains as well as beauty, who was the first to patent frequency hopping.",11.035,51,7.1
The One I Love,United States,2014,91 min,"Comedies, Dramas, Independent Movies","Confronted with the potential end of their marriage, Ethan and Sophie take off for a weekend together, hoping to negotiate their future.",14.182,430,6.9
Sarah Silverman A Speck of Dust,United States,2017,71 min,Stand-Up Comedy,"In her first comedy special post-health scare, Sarah Silverman shares a mix of fun facts, sad truths and yeah-she-just-went-there moments.",7.771,61,7.0
All In My Family,United States,2019,40 min,"Documentaries, LGBTQ Movies","After starting a family of his very own in America, a gay filmmaker documents his loving, traditional Chinese family's process of acceptance.",8.425,21,6.1
"Extremely Wicked, Shockingly Evil and Vile",United States,2019,110 min,"Dramas, Independent Movies",Single mother Liz falls for Ted Bundy and refuses to believe the truth about his crimes for years. A drama based on a true story.,25.708,2196,7.0
The Last Summer,United States,2019,110 min,"Comedies, Romantic Movies","Teens from a Chicago high school grapple with their dreams, relationships and identities in a transformative summer before they leave for college.",33.725,1040,6.0
Hot Girls Wanted,United States,2015,83 min,Documentaries,"This 2015 Sundance Film Festival breakout documentary from producer Rashida Jones spotlights the ""amateur"" porn industry and the women it exploits.",44.382,382,6.0
The Nutcracker and the Four Realms,United States,2018,99 min,Children & Family Movies,"When her late mother gifts her a key, Clara embarks on a dreamlike journey full of fantasy and conflict in this retelling of the holiday classic.",57.402,1515,6.1
After Porn Ends,United States,2012,93 min,Documentaries,"This documentary explores the careers of some of porn's top stars and examines their adjustment to ""normal"" society after leaving adult entertainment.",33.009,172,5.6
The Do-Over,United States,2016,109 min,"Action & Adventure, Comedies",The life of a bank manager is turned upside down when a friend from his past manipulates him into faking his own death and taking off on an adventure.,18.019,1041,5.7
I Am Jane Doe,United States,2017,98 min,Documentaries,This intense documentary follows real cases of American girls enslaved in the child sex trade through ads in a newspaper's online classified section.,8.443,44,6.2
Joshua: Teenager vs. Superpower,United States,2017,79 min,Documentaries,"Mobilized by teenage activist Joshua Wong, young citizens of Hong Kong take to the streets in a bid to preserve their history of autonomy from China.",5.912,29,7.4
War Machine,United States,2017,123 min,"Comedies, Dramas","When a proud general is tasked with winning an unpopular war, he takes the challenge head-on, not knowing that hubris may be his own worst enemy.",20.09,762,5.5
Ibiza,United States,2018,94 min,"Comedies, Romantic Movies","When Harper is sent to Spain for an important work meeting, her hard-partying friends tag along and convince her to pursue a fling with a famous DJ.",20.194,969,5.8
Steve Martin and Martin Short: An Evening You Will Forget for the Rest of Your Life,United States,2018,74 min,Stand-Up Comedy,"Longtime pals and showbiz icons Steve Martin and Martin Short share countless quips, catchy tunes and hilarious stories about their lives in comedy.",9.703,37,6.7
After Maria,United States,2019,38 min,Documentaries,"Displaced by Hurricane Maria, three Puerto Rican women navigate their families' uncertain futures as their federal housing aid in New York expires.",5.883,13,5.8
Rim of the World,United States,2019,99 min,"Action & Adventure, Independent Movies, Sci-Fi & Fantasy","Stranded at a summer camp when aliens attack the planet, four teens with nothing in common embark on a perilous mission to save the world.",38.037,605,6.0
The Perfection,United States,2019,91 min,"Horror Movies, LGBTQ Movies, Thrillers","In this twisty horror-thriller, a once-promising music prodigy reconnects with her former mentors, only to find them taken with a talented new pupil.",24.729,776,6.5
Survivors Guide to Prison,United States,2017,103 min,Documentaries,"Former inmates, officers and celebrities critique the U.S. prison system in this documentary packaged as a how-to handbook for the incarcerated.",7.557,27,6.5
Tig Notaro Happy To Be Here,United States,2018,58 min,Stand-Up Comedy,"Comedian Tig Notaro unleashes her inner prankster in a playful stand-up special packed with funny anecdotes, parenting confessions and more.",7.317,27,6.1
Jen Kirkman: I'm Gonna Die Alone (And I Feel Fine),United States,2015,78 min,Stand-Up Comedy,"Jen Kirkman delivers some sharp, hilarious truths about divorce, kids, sex and turning 40 in this Netflix original comedy special.",6.782,27,6.8
The Other One: The Long Strange Trip of Bob Weir,United States,2015,84 min,"Documentaries, Music & Musicals",This chronicle of Bob Weir highlights his brotherhood with Jerry Garcia and his success as a member of one of the world's most influential bands.,4.776,15,7.2
Moonlight,United States,2016,111 min,"Dramas, Independent Movies, LGBTQ Movies","In a crime-infested Miami neighborhood, a gay African-American boy with a drug-addicted mother grows up with the help of a mentoring drug dealer.",21.767,5123,7.4
Wanda Sykes: Not Normal,United States,2019,66 min,Stand-Up Comedy,"Wanda Sykes tackles politics, reality TV, racism and the secret she'd take to the grave in this rollicking, no-holds-barred stand-up special.",6.251,37,7.0
Her Only Choice,United States,2018,87 min,Dramas,A woman must decide if she’s willing to end her pregnancy to save her own life after being diagnosed with breast cancer.,4.585,5,5.8
John Carter,United States,2012,133 min,"Action & Adventure, Sci-Fi & Fantasy","One minute, Civil War veteran John Carter is evading Apaches; the next, he's waking up on Mars, a once-fruitful planet that's devolved into chaos.",31.817,3961,6.2
Olympus Has Fallen,United States,2013,119 min,Action & Adventure,A disgraced Secret Service agent must come to the rescue when Korean terrorists descend on the White House and take the president hostage.,32.252,4898,6.3
Maria Bamford: Old Baby,United States,2017,64 min,Stand-Up Comedy,"Maria Bamford performs a rapid-fire, playful stand-up set for crowds at park benches, bowling alleys and LA theaters in this roving comedy special.",7.523,16,5.3
